KOATUU;community_id;communities;community_name;question_name;question_label;question_type;representation;value_clean
1420986201;1420986201;1;Novoluhanske (GCA);comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
1420986203;1420986203;1;Semyhiria;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1420986203;1420986203;1;Semyhiria;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1420986203;1420986203;1;Semyhiria;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1420986203;1420986203;1;Semyhiria;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1420986203;1420986203;1;Semyhiria;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1420986203;1420986203;1;Semyhiria;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1420986203;1420986203;1;Semyhiria;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1420986203;1420986203;1;Semyhiria;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1420986203;1420986203;1;Semyhiria;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421556800;1421556800;1;Novotroitske;comm_q1;Does the community have a police station?;select_one;Yes/No;1
1421556800;1421556800;1;Novotroitske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421556800;1421556800;1;Novotroitske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421556800;1421556800;1;Novotroitske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421556800;1421556800;1;Novotroitske;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1421556800;1421556800;1;Novotroitske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421556800;1421556800;1;Novotroitske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Don't know
1421556800;1421556800;1;Novotroitske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421556800;1421556800;1;Novotroitske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
1421583701;1421583701;1;Lebedynske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421583701;1421583701;1;Lebedynske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421583701;1421583701;1;Lebedynske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421583701;1421583701;1;Lebedynske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421583701;1421583701;1;Lebedynske;comm_q69;Are there any child friendly space in the community?;select_one;Category;Yes
1421583701;1421583701;1;Lebedynske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421583701;1421583701;1;Lebedynske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1421583701;1421583701;1;Lebedynske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421583701;1421583701;1;Lebedynske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421584001;1421584001;1;Mykolaivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421584001;1421584001;1;Mykolaivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421584001;1421584001;1;Mykolaivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421584001;1421584001;1;Mykolaivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421584001;1421584001;1;Mykolaivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1421584001;1421584001;1;Mykolaivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421584001;1421584001;1;Mykolaivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Infrequently
1421584001;1421584001;1;Mykolaivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421584001;1421584001;1;Mykolaivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421584002;1421584002;1;Bohdanivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421584002;1421584002;1;Bohdanivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421584002;1421584002;1;Bohdanivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421584002;1421584002;1;Bohdanivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421584002;1421584002;1;Bohdanivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1421584002;1421584002;1;Bohdanivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421584002;1421584002;1;Bohdanivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Infrequently
1421584002;1421584002;1;Bohdanivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421584002;1421584002;1;Bohdanivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421584004;1421584004;1;Novohnativka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421584004;1421584004;1;Novohnativka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421584004;1421584004;1;Novohnativka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421584004;1421584004;1;Novohnativka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421584004;1421584004;1;Novohnativka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Yes
1421584004;1421584004;1;Novohnativka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421584004;1421584004;1;Novohnativka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
1421584004;1421584004;1;Novohnativka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421584004;1421584004;1;Novohnativka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421585801;1421585801;1;Pavlopil;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421585801;1421585801;1;Pavlopil;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1421585801;1421585801;1;Pavlopil;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421585801;1421585801;1;Pavlopil;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421585801;1421585801;1;Pavlopil;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1421585801;1421585801;1;Pavlopil;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421585801;1421585801;1;Pavlopil;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
1421585801;1421585801;1;Pavlopil;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421585801;1421585801;1;Pavlopil;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421585802;1421585802;1;Pyshchevyk;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421585802;1421585802;1;Pyshchevyk;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421585802;1421585802;1;Pyshchevyk;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421585802;1421585802;1;Pyshchevyk;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421585802;1421585802;1;Pyshchevyk;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1421585802;1421585802;1;Pyshchevyk;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421585802;1421585802;1;Pyshchevyk;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
1421585802;1421585802;1;Pyshchevyk;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421585802;1421585802;1;Pyshchevyk;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
1421585803;1421585803;1;Chernenko;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421585803;1421585803;1;Chernenko;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421585803;1421585803;1;Chernenko;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421585803;1421585803;1;Chernenko;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421585803;1421585803;1;Chernenko;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1421585803;1421585803;1;Chernenko;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421585803;1421585803;1;Chernenko;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1421585803;1421585803;1;Chernenko;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421585803;1421585803;1;Chernenko;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
1421587701;1421587701;1;Starohnativka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421587701;1421587701;1;Starohnativka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421587701;1421587701;1;Starohnativka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421587701;1421587701;1;Starohnativka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421587701;1421587701;1;Starohnativka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1421587701;1421587701;1;Starohnativka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421587701;1421587701;1;Starohnativka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
1421587701;1421587701;1;Starohnativka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421587701;1421587701;1;Starohnativka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421587702;1421587702;1;Novohryhorivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421587702;1421587702;1;Novohryhorivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421587702;1421587702;1;Novohryhorivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421587702;1421587702;1;Novohryhorivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421587702;1421587702;1;Novohryhorivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1421587702;1421587702;1;Novohryhorivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421587702;1421587702;1;Novohryhorivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
1421587702;1421587702;1;Novohryhorivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421587702;1421587702;1;Novohryhorivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421588201;1421588201;1;Chermalyk;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421588201;1421588201;1;Chermalyk;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421588201;1421588201;1;Chermalyk;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421588201;1421588201;1;Chermalyk;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421588201;1421588201;1;Chermalyk;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1421588201;1421588201;1;Chermalyk;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421588201;1421588201;1;Chermalyk;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1421588201;1421588201;1;Chermalyk;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421588201;1421588201;1;Chermalyk;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421588202;1421588202;1;Orlovske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421588202;1421588202;1;Orlovske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421588202;1421588202;1;Orlovske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421588202;1421588202;1;Orlovske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421588202;1421588202;1;Orlovske;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1421588202;1421588202;1;Orlovske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421588202;1421588202;1;Orlovske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1421588202;1421588202;1;Orlovske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421588202;1421588202;1;Orlovske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421588402;1421588402;1;Berdianske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421588402;1421588402;1;Berdianske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available in nearby markets
1421588402;1421588402;1;Berdianske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421588402;1421588402;1;Berdianske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421588402;1421588402;1;Berdianske;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1421588402;1421588402;1;Berdianske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421588402;1421588402;1;Berdianske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
1421588402;1421588402;1;Berdianske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421588402;1421588402;1;Berdianske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1421588801;1421588801;1;Hranitne;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1421588801;1421588801;1;Hranitne;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1421588801;1421588801;1;Hranitne;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1421588801;1421588801;1;Hranitne;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1421588801;1421588801;1;Hranitne;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1421588801;1421588801;1;Hranitne;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1421588801;1421588801;1;Hranitne;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Infrequently
1421588801;1421588801;1;Hranitne;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1421588801;1421588801;1;Hranitne;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1423310100;1423310100;1;Marinka;comm_q1;Does the community have a police station?;select_one;Yes/No;1
1423310100;1423310100;1;Marinka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1423310100;1423310100;1;Marinka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1423310100;1423310100;1;Marinka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1423310100;1423310100;1;Marinka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1423310100;1423310100;1;Marinka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1423310100;1423310100;1;Marinka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1423310100;1423310100;1;Marinka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1423310100;1423310100;1;Marinka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
1423310101;1423310101;1;Pobieda;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1423310101;1423310101;1;Pobieda;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1423310101;1423310101;1;Pobieda;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1423310101;1423310101;1;Pobieda;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1423310101;1423310101;1;Pobieda;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1423310101;1423310101;1;Pobieda;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1423310101;1423310101;1;Pobieda;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1423310101;1423310101;1;Pobieda;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1423310101;1423310101;1;Pobieda;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1423310400;1423310400;1;Krasnohorivka;comm_q1;Does the community have a police station?;select_one;Yes/No;1
1423310400;1423310400;1;Krasnohorivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1423310400;1423310400;1;Krasnohorivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1423310400;1423310400;1;Krasnohorivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1423310400;1423310400;1;Krasnohorivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1423310400;1423310400;1;Krasnohorivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1423310400;1423310400;1;Krasnohorivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
1423310400;1423310400;1;Krasnohorivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1423310400;1423310400;1;Krasnohorivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1423384504;1423384504;1;Slavne;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1423384504;1423384504;1;Slavne;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1423384504;1423384504;1;Slavne;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1423384504;1423384504;1;Slavne;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1423384504;1423384504;1;Slavne;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1423384504;1423384504;1;Slavne;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1423384504;1423384504;1;Slavne;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1423384504;1423384504;1;Slavne;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1423384504;1423384504;1;Slavne;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1423385002;1423385002;1;Heorhiivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1423385002;1423385002;1;Heorhiivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1423385002;1423385002;1;Heorhiivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1423385002;1423385002;1;Heorhiivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
1423385002;1423385002;1;Heorhiivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1423385002;1423385002;1;Heorhiivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1423385002;1423385002;1;Heorhiivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
1423385002;1423385002;1;Heorhiivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1423385002;1423385002;1;Heorhiivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1423387401;1423387401;1;Stepne;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1423387401;1423387401;1;Stepne;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1423387401;1423387401;1;Stepne;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1423387401;1423387401;1;Stepne;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1423387401;1423387401;1;Stepne;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1423387401;1423387401;1;Stepne;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1423387401;1423387401;1;Stepne;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Don't know
1423387401;1423387401;1;Stepne;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1423387401;1423387401;1;Stepne;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1423387402;1423387402;1;Berezove;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1423387402;1423387402;1;Berezove;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1423387402;1423387402;1;Berezove;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1423387402;1423387402;1;Berezove;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1423387402;1423387402;1;Berezove;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1423387402;1423387402;1;Berezove;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1423387402;1423387402;1;Berezove;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Don't know
1423387402;1423387402;1;Berezove;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1423387402;1423387402;1;Berezove;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1423387405;1423387405;1;Taramchuk;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1423387405;1423387405;1;Taramchuk;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1423387405;1423387405;1;Taramchuk;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1423387405;1423387405;1;Taramchuk;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1423387405;1423387405;1;Taramchuk;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1423387405;1423387405;1;Taramchuk;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1423387405;1423387405;1;Taramchuk;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1423387405;1423387405;1;Taramchuk;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1423387405;1423387405;1;Taramchuk;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425555200;1425555200;1;Verkhnotoretske (GCA);comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425555203;1425555203;1;Troitske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425555203;1425555203;1;Troitske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1425555203;1425555203;1;Troitske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425555203;1425555203;1;Troitske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425555203;1425555203;1;Troitske;comm_q69;Are there any child friendly space in the community?;select_one;Category;Yes
1425555203;1425555203;1;Troitske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425555203;1425555203;1;Troitske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
1425555203;1425555203;1;Troitske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425555203;1425555203;1;Troitske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425582102;1425582102;1;Vesele;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425582102;1425582102;1;Vesele;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1425582102;1425582102;1;Vesele;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425582102;1425582102;1;Vesele;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
1425582102;1425582102;1;Vesele;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1425582102;1425582102;1;Vesele;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425582102;1425582102;1;Vesele;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Infrequently
1425582102;1425582102;1;Vesele;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425582102;1425582102;1;Vesele;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425582103;1425582103;1;Kamianka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425582103;1425582103;1;Kamianka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1425582103;1425582103;1;Kamianka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425582103;1425582103;1;Kamianka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425582103;1425582103;1;Kamianka;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1425582103;1425582103;1;Kamianka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Not required
1425582103;1425582103;1;Kamianka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
1425582103;1425582103;1;Kamianka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425582103;1425582103;1;Kamianka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425582104;1425582104;1;Novoselivka Druha;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425582104;1425582104;1;Novoselivka Druha;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1425582104;1425582104;1;Novoselivka Druha;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425582104;1425582104;1;Novoselivka Druha;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425582104;1425582104;1;Novoselivka Druha;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1425582104;1425582104;1;Novoselivka Druha;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425582104;1425582104;1;Novoselivka Druha;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1425582104;1425582104;1;Novoselivka Druha;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425582104;1425582104;1;Novoselivka Druha;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;
1425583101;1425583101;1;Novobakhmutivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425583101;1425583101;1;Novobakhmutivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
1425583101;1425583101;1;Novobakhmutivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425583101;1425583101;1;Novobakhmutivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425583101;1425583101;1;Novobakhmutivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Yes
1425583101;1425583101;1;Novobakhmutivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425583101;1425583101;1;Novobakhmutivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
1425583101;1425583101;1;Novobakhmutivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425583101;1425583101;1;Novobakhmutivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425585401;1425585401;1;Pervomaiske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425585401;1425585401;1;Pervomaiske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1425585401;1425585401;1;Pervomaiske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
